,SK_ID_CURR,TARGET,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AGE_YEARS
ENTRANCES_MODE,-0.016634253285730358,-0.0004988422210758467,-0.006967217743663945,0.010201885896264926,0.025006699837295344,0.013723017342803607,0.025560641437417115,0.009620480797480974,-0.01005529378718103,-0.00431436409680774,-0.047680059018657864,-0.01855533301176727,-0.09355078056930623,,0.004047195594545136,0.014946625696334877,0.0034199494410387154,0.04640948259455235,-0.0187697073112439,0.014001074235277643,0.001410959892928534,-0.00854135739238059,0.01587092991153235,0.024734292815505463,-0.02960344236553793,-0.03403251521059524,-0.04664479512241613,-0.04414819322233121,-0.04055045372960207,-0.029057351426672866,0.006081252013894282,-0.012772556525681874,0.6169064416060905,0.6507805706219632,0.05810684348640162,0.10395716089907575,0.31021492209874496,0.4289791274801094,0.9663064138233635,0.07075675088449411,-0.014959119881469777,0.5125032248151795,0.5570241761986461,0.622440401001404,0.06275536840767863,0.21468413074565076,0.6415941419378812,0.6751101201389459,0.05128514237252402,0.11819121913277861,0.3383800897482438,0.4577792528304364,1.0,0.08599336150096226,-0.005884287276418944,0.5461392793368715,0.5842801283357038,0.647960206975374,0.07006762708161109,0.24261660200829824,0.6203044864779479,0.6549355347607081,0.05278604693262177,0.10291349223969103,0.31456468180466857,0.43454166882509754,0.9686579059359959,0.06776987562285373,-0.016701476976647894,0.5133681352453826,0.5606596157663158,0.6243564605121836,0.06577678939995467,0.22513275181059164,0.5960255756567747,0.012473356370053864,-0.0048699151873976675,0.012380099097078571,-0.001618352066775974,-0.02173774061836813,,-0.021923941299845512,,-0.012954337748378357,-0.002647951905832968,-0.001536146874470721,0.026474855267452996,-0.023135324812027888,,-0.013022722702941653,0.05322598085597004,-0.013229343979681249,-0.02060009666488686,0.05170367508977392,0.02473081499843011,,0.00276741232018205,-0.013342104842614283,-0.0015361468744707037,-0.001536146874470706,0.017360281457904768,-0.020004523734957275,-0.0291354906393968,-0.012560851365379416,-0.04267153221371672,0.006382903428726739,0.010007635898164453
FLOORSMAX_MODE,-0.009714419845740932,-0.03578832295400885,0.008318124230311032,0.2066629996955639,0.07779681077751399,0.1131503993079413,0.0839727293710358,0.31709002680730386,-0.008834579407531813,-0.019762131459803305,0.06173069559326078,-0.006116221478184327,-0.09776685768228101,,0.019802538421345318,-0.009435738427025235,-0.028802910664139376,0.10131402114719136,0.06026959258998268,0.03696669974486566,-0.22592988742707093,-0.2470815237498035,0.11689921490852509,0.02932631316454698,0.010767174764418602,0.024057540102189603,-0.08991227753618677,-0.11415087235495902,-0.08814572101883238,0.10193211655455006,0.1375363439689958,0.014819776287940331,0.6187368560577745,0.3185002166281946,0.13749923925449342,0.522424631922632,0.42645299781807444,0.6626329037615346,0.09459028604811599,0.9858565673889274,0.7402965066054998,0.28964666743735207,0.5920662774442669,0.6353034775212381,0.061422965009106184,0.20037678405954445,0.6063194135370592,0.30064466197438094,0.1044530867448708,0.5254695599408417,0.41476149417468344,0.6586793474961541,0.08599336150096226,1.0,0.7388703231660946,0.26791745761168584,0.5754321592249122,0.6150267172776653,0.05498827864854112,0.19050783368319738,0.6141073190427156,0.312371976078448,0.13951612133992108,0.5220589105402247,0.4199923230588834,0.6650330549561125,0.09074034754470192,0.9864035217778762,0.7408035825224594,0.28714211761074404,0.5889448048865138,0.6316241576416464,0.05980248885936359,0.20008128100526779,0.6111720945115703,0.004649811341157579,0.015445478631051033,0.0039468671893544555,-0.011610920683859036,-0.008475598886861667,,-0.09350169113232881,,-0.00791656672899115,-0.007202044792071066,0.041763070617992795,0.07009191335340667,0.042111117888415754,,0.02909752824371248,0.019537178592060424,0.011576230764151409,0.005577126488375762,0.003936688327491493,0.02732177617070211,,0.021618735794866974,-0.022043409817477214,-0.027367865935611357,-0.013794993012517024,-0.0038682590506811747,0.030376522520124898,0.004776653439414238,0.06559605097470096,-0.006472117682965808,-0.03175279850702195,0.008143716166617208
FLOORSMIN_MODE,-0.019632995023994796,-0.022121630427180634,0.026396176782291992,0.15190099323093614,0.07827135095021091,0.10189112367652077,0.08512152919692435,0.2891332732668903,0.024374416142436368,-0.049022438663882256,0.05082284866204719,0.006395983319150144,-0.1445157091024977,,0.048582196713456954,0.008864325120601329,-0.042205109017272716,0.06187374362990025,0.06136224673836457,0.050280954871582774,-0.2220267225213504,-0.2408176275317478,0.08316431755722536,0.052694308260043295,0.03904592137543697,0.049374869885460235,-0.019556680330210154,-0.002895265354023703,0.005383915711112171,0.09598603890991765,0.10077598141880283,-0.006893887608109726,0.4559387864925241,0.21020666733455104,0.27302970928316217,0.37819592398734986,0.3345535527751231,0.5083245619529169,0.005279910663323789,0.7459327723035035,0.9895266724189531,0.19063526927880867,0.4656884853960244,0.4730912681225932,0.02652364750925343,0.11928276428133038,0.43113446312461784,0.18751674145769504,0.1260057877189363,0.3808935911978137,0.31943975573009076,0.5021560192949557,-0.005884287276418944,0.7388703231660946,1.0,0.17540031998562636,0.4527718273663185,0.44158908315703754,0.02017171988012446,0.1009020280932332,0.4512479403107172,0.2011662412139887,0.37579382557610874,0.37781045723628254,0.3311872883362705,0.5128950680295263,0.0017675621615957534,0.7482902704429951,0.9912281666464575,0.1894314080054544,0.46220459449999074,0.4693238800288098,0.02412140260516159,0.1068161747840021,0.4435204894306978,0.006980294341541592,-0.0016058626758284806,0.007103517155172244,0.000142866219460022,-0.00992064477521968,,-0.05210548959146092,,-0.002678165915689573,-0.047849559658556064,,0.05838487749407557,0.005522702978052315,,0.04696574746164357,0.026400017816058517,0.03965565319393674,-0.017835729934136804,0.001836266873331673,0.036332810753750784,,0.05848935410505221,-0.01809945081704277,-0.004308354688226293,-0.02885737032744821,0.04425825035830346,0.05222612644501635,0.010498600492742519,-0.011585059540968466,0.0028614870679090952,-0.01856640075755951,-0.02499249281842008
LANDAREA_MODE,0.0006972504812567238,-0.014249182179278308,0.054306922210416546,0.023360716418794638,0.034768044225472194,0.023659497308930487,0.03831735444545253,-0.059892352239565766,0.010007836707486164,-0.036316752097354826,0.024146177061792895,-0.018585707533415593,-0.08080757879614749,,0.03611125230208041,-0.015580795247186757,-0.016869397497677078,0.015534077954674371,0.009200065849353376,0.06291846636689438,0.04267532243675449,0.03231453286062565,0.04722200236603857,-0.0040492938242206,-0.014148445948662675,0.0030761901273722633,-0.05452532657747935,-0.059024193304724866,-0.048694156232376,0.013020613721649154,0.021786305120898138,-0.007019684523564914,0.5495230959387495,0.47611962295258703,0.12292024207635179,0.2224670621171267,0.27905600255111696,0.4369178668403966,0.5297662989588858,0.25169703198145693,0.16295126046320818,0.9681834348588193,0.46889740663368995,0.5509776051867515,0.03474974183965406,0.20637863180024177,0.568629490365664,0.4923098620971205,0.0791817260046131,0.2301129916489884,0.3055648711424827,0.4619474174253829,0.5461392793368715,0.26791745761168584,0.17540031998562636,1.0,0.48967107757681416,0.5693337310612482,0.039487932783214046,0.21575878244821842,0.5472569541649718,0.47462365734208456,0.13017436396812254,0.22142437008226243,0.27538547044297157,0.44094876877523437,0.5291969165822868,0.25075313519010034,0.1649618636328041,0.9703691020402548,0.4662080001297465,0.5482239213806746,0.03782746209738091,0.217293305387624,0.5615234617579709,-0.0002080011051987729,0.001969677689850684,-0.001281736659829117,0.009816855695172964,0.00789855829426715,,-0.014560124428585435,,-0.007695295387424574,-0.02669108857878217,0.009800322126483458,-0.0003686642647108702,-0.017797948326569727,,-0.004174100796218897,0.06652907878729927,0.02968139087973317,-0.022682686436471085,0.051596336680860444,0.02432597235395519,,0.004471528006540716,-0.016064533252963822,0.020911296121166805,-0.0039314221470441385,0.01839959681512362,-0.0075836227541850225,-0.01948952744865658,-0.004197797951977472,-0.00523042083680531,-0.014952567925567732,-0.011067432903906922
LIVINGAPARTMENTS_MODE,-0.016563732439389797,-0.013052278758226335,0.04999175716212932,0.159759161540718,0.07135299931377698,0.06907446391670971,0.07437667055165256,0.16389930923735804,0.013978500551283817,-0.024770406732838382,0.06551236681970206,0.008298813085671097,-0.10106315253039401,,0.024816697078470715,-0.02730931514045335,-0.028322603564131583,0.010887698570527642,-0.0032330525166595694,0.06661882107601255,-0.13824817728285144,-0.1571532950988873,0.0694330709567811,0.03497691895014091,-0.028989524845617322,-0.03094379342561344,-0.01661897108056017,-0.04261895441734968,-0.042798198118755376,0.020438552274295627,0.06440560806421013,-0.035959247178806705,0.9376862145480046,0.6262853090258695,0.2704827040522462,0.3711061589694855,0.5251149267204196,0.7982013886135415,0.5878513140697647,0.5739589787535051,0.45395368728512164,0.4830590277741984,0.9862797052542226,0.8898683558425708,0.09969221159103998,0.26546948250513497,0.9415961477337751,0.6240735618586165,0.12904072423768118,0.3776400391125358,0.5426793855183298,0.8183607734423239,0.5842801283357038,0.5754321592249122,0.4527718273663185,0.48967107757681416,1.0,0.8769527267549512,0.10149241782941697,0.2664775283640125,0.9379781223365564,0.6267048583617845,0.36913687737553913,0.3697481312285443,0.5270414017921111,0.8065976054093721,0.58862221851771,0.5708781323132877,0.45131376187898475,0.48177744527419,0.987268550562748,0.8882382328349198,0.10133122324751989,0.27431037483674475,0.8530457493778892,0.01695560576165721,0.03653356788362221,0.017859445118591204,0.028872023417020182,0.027768392837040787,,-0.03558807925322306,,-0.016008195816031648,-0.04352769843301578,,0.06546618622771896,-0.012428573979115565,,0.022420424891965517,0.06100794367908045,0.010310013584287318,-0.012432394393289116,-0.017153923350185004,0.03314049096560993,,0.021008886967210087,-0.027018730497315305,-0.009566337005091411,-0.012679192941540072,0.03602065722185079,0.01107433829784823,-0.021937505235376558,0.02518583086228923,-0.03633953538573158,0.0026517648404497185,-0.014348313049753751
LIVINGAREA_MODE,-0.006697778376628075,-0.017673197916417627,0.022786037043815616,0.15530112734923324,0.05657440825775019,0.07165369875554355,0.06071981870140146,0.18468897839358714,-0.0017421887962267555,-0.017610025919431224,0.03443619579383866,-0.008075428987233716,-0.11022529183485585,,0.017711308231464093,0.009425495203463955,-0.025034740328100276,0.07662393203960927,0.016748275937882456,0.047355375308586516,-0.14993255729260738,-0.16857488795418674,0.09089589137399998,0.02639134709825499,-0.023965813894029738,-0.019171482874765437,-0.05451377368685747,-0.08623829468087277,-0.07513227323690089,0.05166216323487005,0.08998197376789889,-0.020303940938812697,0.9103942726986537,0.6520895579810915,0.09981190010083682,0.3655206790813725,0.5436375367996846,0.8465093368346144,0.6331766711955779,0.6068843282239882,0.44404141037552725,0.5548871198462337,0.863265816907699,0.9767068478031004,0.11088980741408705,0.2929977836032267,0.9223936905707694,0.65851459606544,0.08246698862811612,0.37201793709315095,0.5624693739334105,0.8690366750361995,0.647960206975374,0.6150267172776653,0.44158908315703754,0.5693337310612482,0.8769527267549512,1.0,0.11054623085869816,0.3115909636977062,0.9097444701014521,0.6521655539862496,0.09814277144167875,0.36440023106993624,0.5449123858876441,0.8529812480179837,0.6334499669285995,0.6027034792029209,0.44186760364870736,0.554781105164093,0.8647899037163551,0.9748568136005521,0.11197708799316188,0.30130181078112805,0.9126215839659663,0.005790239277286764,0.016862536905183124,0.004822647801050534,0.010957703826721966,-0.015856563669301438,,-0.07425491314559259,,-0.019001117231443813,-0.02357354583248905,0.018951115757933904,0.08399605627481875,0.0016311873651912812,,0.015566577926362749,0.07102901242554198,0.002995821884384062,-0.014301821108698305,0.051730700689535156,0.04490532525976429,,0.011355791118718706,-0.024145357987183702,-0.018694918099848128,-0.009932139025856521,0.006718350380356845,-0.0032663487931771282,-0.010296463130073109,0.034548325279247956,-0.03904139799547933,-0.00978351652213124,0.0015514541556067064
NONLIVINGAPARTMENTS_MODE,-0.04567047616707877,-0.026921578793425088,0.0040091484560953895,0.022220136006146012,0.004414315429063457,-0.0001833300736546604,6.11503023452466e-05,0.0028624627148527274,-0.02093338268413381,-0.025349570918452663,0.057211864087390214,-0.012488163383305493,-0.022623272414295865,,0.025301770424470054,-0.005340713736772734,-0.005007217093933418,-0.0195884119052341,0.0017848056439906306,0.024571124818471814,0.013000295930653659,0.017537744031994432,0.01619000560846344,0.02673544805970776,0.0033321150244811056,0.013450077086175995,-0.010796930104669677,0.00942240189129555,0.010484787711352923,0.062512007756029,-0.008314667848142561,0.03803846173507772,0.11935878583785092,0.020989417269169426,0.03498903071852471,0.0450909248135644,0.09333648226180248,0.09018100750095079,0.06865121536953259,0.05297574553371526,0.01849837757626183,0.03545617145278217,0.09706069804045835,0.10585647146506431,0.9927044842796918,0.15954827068675181,0.12037511149622461,0.025933213279696367,0.019825987847975207,0.048072838023567044,0.10050447971221203,0.09271320129313274,0.07006762708161109,0.05498827864854112,0.02017171988012446,0.039487932783214046,0.10149241782941697,0.11054623085869816,1.0,0.17165467610090018,0.11870444681099704,0.019951871728881687,0.04425847697172005,0.04486000951480495,0.09444094048811892,0.09136136334942085,0.06845671051650033,0.053226507957127925,0.01814528508059345,0.03485535284937543,0.09772942198222344,0.1048375217403803,0.9968462019758898,0.1617629578299314,0.11147961781935709,0.011353910524823641,-0.022693670540903557,0.012299622707784006,-0.021011376053387754,0.04026536194385625,,0.0016445680276232523,,-0.012964467752523575,-0.00039679130515377276,,-0.0040621648660180065,-0.008666401877023602,,0.11621266291647138,0.02230140979552249,-0.009909348797945012,-0.004592462575059349,0.013966553892271177,0.006124490728856201,,-0.006423306592164648,-0.0010118746599366737,-0.0005660153749362206,-0.0026497293507490465,0.038328710786514786,0.010847276535076507,-0.021921335658894012,-0.01685782017154832,0.011919293066373814,0.005222961130067855,0.02055768451596127
NONLIVINGAREA_MODE,0.0146933454379339,-0.02008653727039785,-0.0006959178264420587,0.04782043757278333,0.022042395897807297,0.008875814774773533,0.026665531896975278,0.04679449369644364,0.0024079192559450092,-0.04347113261475039,0.0450289059692459,0.010536391447483293,-0.06862701539390566,,0.04326260458413865,-0.005531728499079369,0.000499001875386541,0.05306530687505964,0.01830620846381631,0.0025845505943716727,-0.04813833033788546,-0.05513295197766025,0.07497705128483778,0.025545205179612705,-0.00961747989475113,-0.0038705308332917117,-0.028850913177889487,-0.02704118874680418,-0.024524945617347353,0.013645798464284313,0.02012460379951126,0.0031448925944496113,0.3155965506691852,0.22401896506030736,-0.010513270949627711,0.10519178583724909,0.13193194496419194,0.275935414757181,0.23484196141180028,0.18420148545148934,0.09468608879076905,0.19987086463572495,0.25371916646175685,0.2959691283814005,0.16942698899591707,0.9601521351011381,0.3235802033633936,0.23326070828696138,-0.03212733825074522,0.1119770750093863,0.15025469560127658,0.29077547112435176,0.24261660200829824,0.19050783368319738,0.1009020280932332,0.21575878244821842,0.2664775283640125,0.3115909636977062,0.17165467610090018,1.0,0.3153601963607816,0.22440094681600345,-0.001594340847136739,0.10503630833503495,0.1332989855333133,0.2795894685331645,0.2357492352870574,0.18367804827216455,0.09413801931544226,0.20034718967282233,0.25371322350119735,0.2959384118022741,0.17171900357350176,0.9762250487881365,0.36198257361775726,0.00980848559868968,0.005044143327733372,0.009287640308764297,-0.0038251538847653872,-0.006669061555012607,,-0.0015272084328042006,,0.003586913833581751,-0.04728955287272831,-0.00634372788312067,0.01857104879341751,-0.002507244161495688,,-0.016521036355039466,0.12551788552191787,0.004220854294448086,-0.0010611437724398866,-0.005523534986421922,0.040884186623246374,,-0.021705913239791003,-0.0035473352542278102,-0.005432242076173401,-0.007227592908039241,0.020463992264638433,-0.004873947605824634,-0.009871314763013514,0.02853588832552618,-0.037013627332047244,-0.009280868776680872,-0.002195304376432036
APARTMENTS_MEDI,-0.01056507200777311,-0.017634699300401915,0.02179332377755105,0.1383792591848583,0.06250383624750841,0.06299177046356386,0.06780226233962293,0.19776714166331236,0.002808511584473105,-0.01815781223012893,0.03948813235525428,-0.004754868592703717,-0.09476100710675935,,0.018350140200500437,0.01168679023257514,-0.014930837930207339,0.07436843555015638,0.011116254805693261,0.04494379417367599,-0.1558659672662783,-0.17127106196362496,0.10050222711056649,0.02899157218075374,-0.01792716962352912,-0.018449387080842705,-0.05588057310291236,-0.09826881311955638,-0.08317487126236525,0.04240736817617247,0.08934045405012507,-0.01930744960785571,0.9971363747099478,0.6685157364235884,0.10171225474773873,0.37405872933464984,0.5594076495016141,0.8450830716587117,0.6266131457882592,0.6178107513859674,0.4605663734880148,0.5472333146581461,0.9455789292089822,0.9327103040597631,0.12639131585540506,0.31924044631986237,0.9837000772899565,0.6556633823609821,0.08825869267070509,0.3751218910047385,0.55444900752154,0.8464042373265491,0.6203044864779479,0.6141073190427156,0.4512479403107172,0.5472569541649718,0.9379781223365564,0.9097444701014521,0.11870444681099704,0.3153601963607816,1.0,0.6690158455355107,0.10034198050545508,0.3726016020954021,0.5612035167948057,0.8536124273211656,0.6284886434942175,0.6130068243138938,0.4583582130407788,0.5464949156737995,0.9478774273357665,0.9339562328648032,0.12414838554801172,0.3245851839482052,0.8973761518046962,0.0034266604437823084,0.027043425385057943,0.0026907660459556393,0.011718665364583577,-0.016012181406511915,,-0.06908131046071238,,-0.013354325453690731,-0.023408641513763578,0.012901663077959678,0.07588614316031651,0.01036338306712341,,0.02162931420249483,0.053081984684693426,-0.005857404980739297,-0.013084937884306778,0.012342106806213112,0.03197650404490392,,0.017244818358653987,-0.02553996900499189,-0.020212589051719923,-0.009959859704893211,0.006256089879680322,0.0009242067839920155,-0.002133007404215555,0.03691088421578285,-0.04178088057979374,-0.005580913332556021,-0.003333160793765163
BASEMENTAREA_MEDI,0.006239639512309696,-0.006313899293448149,0.04754760206778633,0.07829519115153197,0.0492346619271782,0.03966848635948911,0.05096223562989175,0.10802128615831956,-0.022460266379272977,-0.004004590049661585,-0.009718617823358859,-0.03653172762715118,-0.08133302372630336,,0.003555766606776505,-0.011865036944968755,-0.019131815250063463,0.057662641825631175,0.006772224793547035,0.06908111195649785,-0.0653328321313902,-0.07786925212122905,0.06102922128479138,0.016241105422263803,-0.051203985651849936,-0.03453575546850345,-0.03208083616779993,-0.0611919249221826,-0.06149880647406441,0.02774249097061147,0.04802111139560765,-0.013233999941230283,0.6688879742881042,0.996965663746164,0.07311616742761341,0.2645821851809074,0.39603273328847455,0.5818267188554893,0.6598794829459623,0.3138386334632425,0.2053965546776778,0.4703916405462649,0.6238146051425782,0.6595717836436126,0.025224229734729535,0.22398692306474519,0.6629792349508195,0.9811340447258287,0.050548251791996526,0.2679867485455258,0.4020186007641261,0.5882583809015273,0.6549355347607081,0.312371976078448,0.2011662412139887,0.47462365734208456,0.6267048583617845,0.6521655539862496,0.019951871728881687,0.22440094681600345,0.6690158455355107,1.0,0.07648887437590372,0.2624717326533349,0.3985147480303965,0.5863797560713844,0.6602309584277356,0.30848296602566555,0.2032585326101697,0.4693029842019835,0.6262536351180391,0.6599597494706194,0.022147389900745686,0.23025836678393047,0.6550134595169116,-0.013800725109661417,-0.014423500635554096,-0.012867938365720706,-0.0033736902305569016,-0.0006147280537118662,,-0.06016602851851212,,0.003476252211184393,-0.00642945776845879,0.0014872113126845894,0.07130992976814964,0.013345459969431086,,-0.012481839696038572,0.08124549711003665,0.04491299886033312,-0.011920013093413312,-0.004066941182222121,-0.001181745127828148,,0.015119348127933672,-0.014757835576961295,-0.0017474469171742345,-0.025827680406123158,0.031540221457323776,0.008934892271249785,-0.004786079068781391,0.014596351917966006,-0.027962104143738807,-0.0047691322321270855,0.021697396429039933
YEARS_BEGINEXPLUATATION_MEDI,-0.0008076826842765251,0.013798933086966135,-0.021711004647180242,0.027846133307373927,-0.009438528371068811,0.0018412592360680586,-0.008743107608141313,-0.01796935173719238,5.375625757162839e-05,0.02606285812460546,0.025719291147900458,-0.01129334595199454,0.014441944841136976,,-0.025789809056568767,-0.01298330123739278,-0.005212582762945388,0.01352053989852861,-0.011530080301661009,-0.016666041850503573,0.012715639159768168,0.007080861147105576,0.016439005684967103,0.007547274984802673,0.010799607728442021,0.007079519404348381,0.012006507554292568,-0.016238162601260864,-0.02436982953299118,-0.001767864766095369,0.01932563735919666,-0.01899049475776551,0.10085324794686422,0.07744241169599658,0.982988122522026,0.9913359420537606,0.22935967673018187,0.09069094674353081,0.05452509268690768,0.14034839198479118,0.37985126499256355,0.1297635562873925,0.37654061761371416,0.10172909233360386,0.048117564821363534,-0.01167686410643425,0.10413801954435455,0.07569462282627197,0.8853275327699552,0.9846090544954064,0.22395212256531924,0.08892846820138453,0.05278604693262177,0.13951612133992108,0.37579382557610874,0.13017436396812254,0.36913687737553913,0.09814277144167875,0.04425847697172005,-0.001594340847136739,0.10034198050545508,0.07648887437590372,1.0,0.9924720076080087,0.22886143897312178,0.09106750503916361,0.05480382777361565,0.13987023893477932,0.38369425378998173,0.12902695274082024,0.3763441442064091,0.1012233585368114,0.04822460520223651,-0.01276356802232308,0.10475355802182915,-0.00333994569965724,0.02268578329572181,-0.004029879048907628,0.01519854214449308,0.008175145557450296,,-0.043821091285517214,,0.005715389178773618,0.01676549682130767,0.003276889619270193,0.022814095183401887,0.003752976863747774,,0.00850101416325226,0.004734708445816395,0.005007675366519771,3.671556482503725e-07,-0.0029595882310105956,0.009491251829257584,,0.004901809532069711,0.004916628315566001,-0.0027883272332428666,-0.0014245760963408254,0.0032232334881432587,0.005107586778184396,0.011626263233915154,0.0009716201643079126,-0.021739378568674972,0.0038794710140950543,-0.0003577401615909598
YEARS_BUILD_MEDI,-0.022912333361119537,-0.03022170587656016,0.02292193806233652,0.06307083770969335,0.022990717020815045,0.015757902433434116,0.03157218016426677,-0.07611204797745603,0.01920606218320685,0.010249762698918207,0.21267537864470337,-0.002986732717971179,-0.0685977771845057,,-0.010677804489795849,-0.0034159612185355646,-0.03888612579396494,0.02789900374027467,0.012016836704546636,0.03162428562000314,0.06385427329433724,0.05470312157987249,-0.01734129732228645,0.0032661264681885095,0.0030045989410321765,-0.016882679378305704,0.023109541407532918,0.07724872158757556,0.06069878356538208,-0.02361288190831065,-0.01353878745313604,0.02766456926227388,0.37436150841731275,0.2667216623081117,0.7393476483928207,0.99890584176741,0.2327041553517022,0.3664446516107945,0.10997644715237226,0.5290770747626761,0.38161759163853654,0.23795089687871687,0.3769688445589508,0.38435551311764027,0.04860820871334471,0.12573444373325604,0.3608703489576069,0.2509711755235412,0.3519991717975844,0.9919029761973692,0.2282915012301316,0.3640904078176901,0.10291349223969103,0.5220589105402247,0.37781045723628254,0.22142437008226243,0.3697481312285443,0.36440023106993624,0.04486000951480495,0.10503630833503495,0.3726016020954021,0.2624717326533349,0.9924720076080087,1.0,0.2321997195386548,0.3726204569746047,0.10575717551187046,0.5327752757638732,0.38540694975371287,0.23596779419895866,0.37682765463637213,0.38214369066629444,0.04871882998674043,0.1239982616199862,0.38440267674311035,0.0206047241015068,0.031127795222252605,0.019310083028072494,0.009086618233064277,0.03077601117603212,,-0.024741035163361055,,-0.02324659084349788,-0.0034492604609483017,0.015408631240278008,-0.006844435082674211,-0.002043203099294201,,0.027394063137459682,0.02524899072812677,0.031177802238920343,-0.0008178568557505796,-0.10143776958665127,0.0105342967803708,,-0.0024001721574243465,-0.00014344131639852656,-0.024015751441316714,-0.02120422015907422,0.018389271370749815,0.037768478274294415,0.006091715008060317,0.022259698700797748,-0.05860507457103308,-0.061834002351509945,-0.020155539379432166
